"NAME_1","date","ntl_mean"
"Cabo Delgado",2012,1967.42846679688
"Cabo Delgado",2013,2301.82055664062
"Cabo Delgado",2014,2513.94116210938
"Cabo Delgado",2015,3046.02001953125
"Cabo Delgado",2016,2858.08544921875
"Cabo Delgado",2017,3050.41772460938
"Cabo Delgado",2018,3306.45068359375
"Cabo Delgado",2019,3454.83032226562
"Cabo Delgado",2020,3379.4873046875
"Cabo Delgado",2021,3468.61181640625
"Cabo Delgado",2022,3979.7216796875
"Cabo Delgado",2023,4482.5439453125
"Cabo Delgado",2024,5043.72265625
"Gaza",2012,3486.88696289062
"Gaza",2013,3353.65600585938
"Gaza",2014,3743.05078125
"Gaza",2015,3896.75659179688
"Gaza",2016,3665.2109375
"Gaza",2017,3341.08447265625
"Gaza",2018,3317.19067382812
"Gaza",2019,3237.41162109375
"Gaza",2020,3083.4248046875
"Gaza",2021,3346.890625
"Gaza",2022,4323.22705078125
"Gaza",2023,5241.3974609375
"Gaza",2024,5509.2119140625
"Inhambane",2012,2601.67626953125
"Inhambane",2013,2057.05224609375
"Inhambane",2014,2877.37915039062
"Inhambane",2015,2355.69018554688
"Inhambane",2016,2102.78833007812
"Inhambane",2017,1931.10168457031
"Inhambane",2018,1815.79858398438
"Inhambane",2019,1827.66357421875
"Inhambane",2020,1776.04553222656
"Inhambane",2021,2087.09643554688
"Inhambane",2022,2839.0703125
"Inhambane",2023,3960.44189453125
"Inhambane",2024,4584.4853515625
"Manica",2012,2701.48999023438
"Manica",2013,2714.96826171875
"Manica",2014,2789.12866210938
"Manica",2015,3245.80786132812
"Manica",2016,3056.796875
"Manica",2017,2827.5
"Manica",2018,2628.0615234375
"Manica",2019,2327.63500976562
"Manica",2020,2596.3974609375
"Manica",2021,3005.03442382812
"Manica",2022,4277.615234375
"Manica",2023,4714.75537109375
"Manica",2024,5475.0849609375
"Maputo",2012,7257.828125
"Maputo",2013,7828.9462890625
"Maputo",2014,8648.5068359375
"Maputo",2015,10217.0693359375
"Maputo",2016,10405.2578125
"Maputo",2017,10776.2861328125
"Maputo",2018,11550.48828125
"Maputo",2019,12927.3623046875
"Maputo",2020,14442.134765625
"Maputo",2021,16419.53125
"Maputo",2022,20265.55859375
"Maputo",2023,23226.158203125
"Maputo",2024,25471.330078125
"Maputo City",2012,28696.849609375
"Maputo City",2013,28458.759765625
"Maputo City",2014,29601.796875
"Maputo City",2015,30241.005859375
"Maputo City",2016,29126.548828125
"Maputo City",2017,29965.4609375
"Maputo City",2018,31203.998046875
"Maputo City",2019,33915.8125
"Maputo City",2020,36210.34765625
"Maputo City",2021,39442.95703125
"Maputo City",2022,42876.796875
"Maputo City",2023,46992.4921875
"Maputo City",2024,49037.60546875
"Nampula",2012,6109.53125
"Nampula",2013,7138.98193359375
"Nampula",2014,8197.4130859375
"Nampula",2015,9398.8974609375
"Nampula",2016,9268.4482421875
"Nampula",2017,9245.814453125
"Nampula",2018,9302.9716796875
"Nampula",2019,8479.333984375
"Nampula",2020,8720.5986328125
"Nampula",2021,9576.0888671875
"Nampula",2022,10793.9619140625
"Nampula",2023,12765.599609375
"Nampula",2024,13554.32421875
"Nassa",2012,1145.79833984375
"Nassa",2013,1359.34741210938
"Nassa",2014,1745.59838867188
"Nassa",2015,1791.03112792969
"Nassa",2016,1595.80627441406
"Nassa",2017,1483.62622070312
"Nassa",2018,1347.32666015625
"Nassa",2019,1276.46362304688
"Nassa",2020,1254.59545898438
"Nassa",2021,1352.05480957031
"Nassa",2022,1704.85168457031
"Nassa",2023,1956.0087890625
"Nassa",2024,2199.84643554688
"Sofala",2012,7765.82470703125
"Sofala",2013,8367.5693359375
"Sofala",2014,8533.9541015625
"Sofala",2015,8764.150390625
"Sofala",2016,8316.95703125
"Sofala",2017,8205.30078125
"Sofala",2018,8444.5478515625
"Sofala",2019,7070.56640625
"Sofala",2020,8379.564453125
"Sofala",2021,9533.51171875
"Sofala",2022,11302.78125
"Sofala",2023,12156.048828125
"Sofala",2024,12635.8251953125
"Tete",2012,4994.408203125
"Tete",2013,6084.51123046875
"Tete",2014,7594.52392578125
"Tete",2015,7858.12890625
"Tete",2016,7760.04052734375
"Tete",2017,8262.017578125
"Tete",2018,9506.1943359375
"Tete",2019,9555.548828125
"Tete",2020,9439.2216796875
"Tete",2021,10315.931640625
"Tete",2022,10387.55859375
"Tete",2023,11824.3271484375
"Tete",2024,11371.2568359375
"Zambezia",2012,2959.07275390625
"Zambezia",2013,2901.896484375
"Zambezia",2014,2940.48486328125
"Zambezia",2015,3199.32788085938
"Zambezia",2016,3118.59228515625
"Zambezia",2017,2984.43408203125
"Zambezia",2018,2775.52954101562
"Zambezia",2019,2633.69604492188
"Zambezia",2020,2565.17919921875
"Zambezia",2021,2995.09716796875
"Zambezia",2022,3478.40747070312
"Zambezia",2023,3970.85083007812
"Zambezia",2024,4614.15673828125
