"NAME_1","date","ntl_mean"
"Boké",2012,1587.94775390625
"Boké",2013,1218.33605957031
"Boké",2014,1278.67529296875
"Boké",2015,1280.41015625
"Boké",2016,1795.53845214844
"Boké",2017,2367.33544921875
"Boké",2018,3370.962890625
"Boké",2019,3548.3046875
"Boké",2020,3975.98095703125
"Boké",2021,4239.97900390625
"Boké",2022,4998.50537109375
"Boké",2023,5455.33935546875
"Boké",2024,6028.7275390625
"Conakry",2012,5384.8896484375
"Conakry",2013,4068.12231445312
"Conakry",2014,4086.50146484375
"Conakry",2015,4722.01953125
"Conakry",2016,8030.37890625
"Conakry",2017,8326.509765625
"Conakry",2018,9931.9345703125
"Conakry",2019,10068.5322265625
"Conakry",2020,10570.3388671875
"Conakry",2021,11390.1044921875
"Conakry",2022,11327.3203125
"Conakry",2023,15233.708984375
"Conakry",2024,18370.63671875
"Faranah",2012,43.5091094970703
"Faranah",2013,79.6345825195312
"Faranah",2014,108.28515625
"Faranah",2015,132.480010986328
"Faranah",2016,236.290100097656
"Faranah",2017,162.857803344727
"Faranah",2018,44.4722328186035
"Faranah",2019,22.0455112457275
"Faranah",2020,33.6447067260742
"Faranah",2021,31.6611309051514
"Faranah",2022,88.3800506591797
"Faranah",2023,90.4041366577148
"Faranah",2024,91.8101043701172
"Kankan",2012,1003.13323974609
"Kankan",2013,896.094543457031
"Kankan",2014,889.813842773438
"Kankan",2015,805.437744140625
"Kankan",2016,975.020446777344
"Kankan",2017,922.059020996094
"Kankan",2018,915.832702636719
"Kankan",2019,940.737548828125
"Kankan",2020,1002.73248291016
"Kankan",2021,1333.44616699219
"Kankan",2022,1922.54748535156
"Kankan",2023,2738.53369140625
"Kankan",2024,3144.4296875
"Kindia",2012,961.309631347656
"Kindia",2013,1151.26879882812
"Kindia",2014,1031.45568847656
"Kindia",2015,1019.626953125
"Kindia",2016,2110.7119140625
"Kindia",2017,2271.03540039062
"Kindia",2018,3000.24877929688
"Kindia",2019,2987.0546875
"Kindia",2020,3301.90771484375
"Kindia",2021,4215.31103515625
"Kindia",2022,4894.40234375
"Kindia",2023,6214.24169921875
"Kindia",2024,8254.0087890625
"Labé",2012,125.894729614258
"Labé",2013,118.113471984863
"Labé",2014,125.113616943359
"Labé",2015,106.683647155762
"Labé",2016,232.561386108398
"Labé",2017,173.121795654297
"Labé",2018,181.513076782227
"Labé",2019,119.035194396973
"Labé",2020,147.684997558594
"Labé",2021,202.169052124023
"Labé",2022,228.896774291992
"Labé",2023,298.371246337891
"Labé",2024,826.287841796875
"Mamou",2012,459.570739746094
"Mamou",2013,388.254791259766
"Mamou",2014,431.929107666016
"Mamou",2015,397.087127685547
"Mamou",2016,680.783325195312
"Mamou",2017,529.105407714844
"Mamou",2018,808.394226074219
"Mamou",2019,582.638793945312
"Mamou",2020,741.767211914062
"Mamou",2021,775.681884765625
"Mamou",2022,762.50830078125
"Mamou",2023,909.253295898438
"Mamou",2024,1260.77172851562
"Nzérékoré",2012,217.446350097656
"Nzérékoré",2013,206.378082275391
"Nzérékoré",2014,252.735748291016
"Nzérékoré",2015,208.160995483398
"Nzérékoré",2016,309.134490966797
"Nzérékoré",2017,274.999969482422
"Nzérékoré",2018,150.36344909668
"Nzérékoré",2019,110.297149658203
"Nzérékoré",2020,106.446846008301
"Nzérékoré",2021,92.477165222168
"Nzérékoré",2022,464.112091064453
"Nzérékoré",2023,1154.86755371094
"Nzérékoré",2024,1849.27514648438
