"NAME_1","date","ntl_mean"
"Bafatá",2012,6.51629495620728
"Bafatá",2013,6.04498147964478
"Bafatá",2014,6.15971708297729
"Bafatá",2015,20.3943920135498
"Bafatá",2016,26.9312076568604
"Bafatá",2017,22.0952339172363
"Bafatá",2018,14.4831495285034
"Bafatá",2019,9.32679462432861
"Bafatá",2020,0
"Bafatá",2021,2.46784853935242
"Bafatá",2022,2.21192216873169
"Bafatá",2023,8.09163665771484
"Bafatá",2024,30.2218322753906
"Biombo",2012,47.7422790527344
"Biombo",2013,39.5013389587402
"Biombo",2014,32.5514259338379
"Biombo",2015,110.370727539062
"Biombo",2016,100.93620300293
"Biombo",2017,93.6906356811523
"Biombo",2018,130.578582763672
"Biombo",2019,158.457183837891
"Biombo",2020,168.858901977539
"Biombo",2021,218.091049194336
"Biombo",2022,545.988098144531
"Biombo",2023,508.613555908203
"Biombo",2024,646.17041015625
"Bissau",2012,550.084533691406
"Bissau",2013,416.618072509766
"Bissau",2014,353.773651123047
"Bissau",2015,768.584533691406
"Bissau",2016,796.070556640625
"Bissau",2017,755.143859863281
"Bissau",2018,712.266723632812
"Bissau",2019,789.354309082031
"Bissau",2020,819.6865234375
"Bissau",2021,994.269592285156
"Bissau",2022,1662.31896972656
"Bissau",2023,1747.76892089844
"Bissau",2024,1900.91821289062
"Bolama",2012,0
"Bolama",2013,0
"Bolama",2014,0
"Bolama",2015,0
"Bolama",2016,19.1291809082031
"Bolama",2017,10.2221212387085
"Bolama",2018,5.70074558258057
"Bolama",2019,4.65716648101807
"Bolama",2020,0.183614358305931
"Bolama",2021,0
"Bolama",2022,0.203112080693245
"Bolama",2023,0.936179578304291
"Bolama",2024,0.861725866794586
"Cacheu",2012,2.55672097206116
"Cacheu",2013,2.059166431427
"Cacheu",2014,1.18124222755432
"Cacheu",2015,9.67697525024414
"Cacheu",2016,20.7835464477539
"Cacheu",2017,7.44037199020386
"Cacheu",2018,4.47688341140747
"Cacheu",2019,4.02046394348145
"Cacheu",2020,0
"Cacheu",2021,1.03254437446594
"Cacheu",2022,6.99513959884644
"Cacheu",2023,17.3543796539307
"Cacheu",2024,13.0141439437866
"Gabú",2012,4.23770809173584
"Gabú",2013,3.45576620101929
"Gabú",2014,0.507957339286804
"Gabú",2015,10.9586944580078
"Gabú",2016,16.9395389556885
"Gabú",2017,7.50473690032959
"Gabú",2018,6.72399854660034
"Gabú",2019,7.7025842666626
"Gabú",2020,4.23474740982056
"Gabú",2021,4.38873481750488
"Gabú",2022,16.7410717010498
"Gabú",2023,32.5308799743652
"Gabú",2024,37.9850158691406
"Oio",2012,0.508018374443054
"Oio",2013,1.89548397064209
"Oio",2014,0
"Oio",2015,0
"Oio",2016,10.1031885147095
"Oio",2017,4.34971380233765
"Oio",2018,2.37353754043579
"Oio",2019,1.63719058036804
"Oio",2020,0
"Oio",2021,0.0341121181845665
"Oio",2022,13.277853012085
"Oio",2023,18.5462074279785
"Oio",2024,47.2869720458984
"Quinara",2012,0
"Quinara",2013,0
"Quinara",2014,0
"Quinara",2015,1.13936257362366
"Quinara",2016,6.18122673034668
"Quinara",2017,2.16388297080994
"Quinara",2018,6.58398103713989
"Quinara",2019,5.07186603546143
"Quinara",2020,0.533780515193939
"Quinara",2021,0
"Quinara",2022,0
"Quinara",2023,1.15941977500916
"Quinara",2024,0.510852038860321
"Tombali",2012,2.26131010055542
"Tombali",2013,4.49367809295654
"Tombali",2014,3.01734352111816
"Tombali",2015,5.00502300262451
"Tombali",2016,6.98729419708252
"Tombali",2017,2.38652729988098
"Tombali",2018,1.51242411136627
"Tombali",2019,3.06185221672058
"Tombali",2020,2.9383602142334
"Tombali",2021,1.51074397563934
"Tombali",2022,1.24569177627563
"Tombali",2023,3.49003529548645
"Tombali",2024,13.5726499557495
