"NAME_1","date","ntl_mean"
"Dakar",2012,15889.947265625
"Dakar",2013,15097.6826171875
"Dakar",2014,19341.017578125
"Dakar",2015,21170.705078125
"Dakar",2016,20726.1875
"Dakar",2017,22649.908203125
"Dakar",2018,23137.205078125
"Dakar",2019,25564.07421875
"Dakar",2020,26891.548828125
"Dakar",2021,28121.474609375
"Dakar",2022,32566.458984375
"Dakar",2023,35445.5078125
"Dakar",2024,40526.8671875
"Diourbel",2012,4514.73779296875
"Diourbel",2013,4837.34228515625
"Diourbel",2014,4895.8837890625
"Diourbel",2015,5363.013671875
"Diourbel",2016,4882.99951171875
"Diourbel",2017,5074.8798828125
"Diourbel",2018,5263.16796875
"Diourbel",2019,6878.9609375
"Diourbel",2020,8960.6982421875
"Diourbel",2021,12849.2216796875
"Diourbel",2022,17542.44921875
"Diourbel",2023,22545.17578125
"Diourbel",2024,24680.5390625
"Fatick",2012,356.092407226562
"Fatick",2013,347.433074951172
"Fatick",2014,381.47314453125
"Fatick",2015,380.301452636719
"Fatick",2016,374.789398193359
"Fatick",2017,391.058197021484
"Fatick",2018,413.087371826172
"Fatick",2019,568.539123535156
"Fatick",2020,867.517578125
"Fatick",2021,1273.71765136719
"Fatick",2022,2630.02026367188
"Fatick",2023,5015.85498046875
"Fatick",2024,4146.96728515625
"Kaffrine",2012,132.131057739258
"Kaffrine",2013,136.476898193359
"Kaffrine",2014,165.646774291992
"Kaffrine",2015,165.704574584961
"Kaffrine",2016,153.478469848633
"Kaffrine",2017,180.351806640625
"Kaffrine",2018,220.825180053711
"Kaffrine",2019,406.653717041016
"Kaffrine",2020,494.896209716797
"Kaffrine",2021,613.407287597656
"Kaffrine",2022,977.319458007812
"Kaffrine",2023,1841.30126953125
"Kaffrine",2024,2096.22680664062
"Kaolack",2012,901.376037597656
"Kaolack",2013,1105.48974609375
"Kaolack",2014,1135.49401855469
"Kaolack",2015,1414.85583496094
"Kaolack",2016,1177.14086914062
"Kaolack",2017,1293.39416503906
"Kaolack",2018,1311.93701171875
"Kaolack",2019,1830.58386230469
"Kaolack",2020,2446.2744140625
"Kaolack",2021,3195.2607421875
"Kaolack",2022,5799.03271484375
"Kaolack",2023,8929.142578125
"Kaolack",2024,10010.5400390625
"Kolda",2012,495.115112304688
"Kolda",2013,616.559020996094
"Kolda",2014,512.632202148438
"Kolda",2015,353.695251464844
"Kolda",2016,296.505004882812
"Kolda",2017,285.804962158203
"Kolda",2018,268.502471923828
"Kolda",2019,278.726959228516
"Kolda",2020,412.922302246094
"Kolda",2021,466.632659912109
"Kolda",2022,972.822937011719
"Kolda",2023,1308.10327148438
"Kolda",2024,2107.75
"Kédougou",2012,488.793914794922
"Kédougou",2013,457.562835693359
"Kédougou",2014,473.856414794922
"Kédougou",2015,498.205505371094
"Kédougou",2016,457.828308105469
"Kédougou",2017,510.930389404297
"Kédougou",2018,804.590454101562
"Kédougou",2019,734.410278320312
"Kédougou",2020,799.770446777344
"Kédougou",2021,1114.66906738281
"Kédougou",2022,1292.94995117188
"Kédougou",2023,1527.49438476562
"Kédougou",2024,1990.22021484375
"Louga",2012,1004.28942871094
"Louga",2013,1053.33508300781
"Louga",2014,1092.90942382812
"Louga",2015,1143.56469726562
"Louga",2016,1023.51239013672
"Louga",2017,1512.35607910156
"Louga",2018,1531.68505859375
"Louga",2019,1662.18957519531
"Louga",2020,1954.99621582031
"Louga",2021,2739.72045898438
"Louga",2022,4337.96875
"Louga",2023,5627.751953125
"Louga",2024,6138.6669921875
"Matam",2012,147.037292480469
"Matam",2013,168.514205932617
"Matam",2014,171.664993286133
"Matam",2015,188.022033691406
"Matam",2016,211.120025634766
"Matam",2017,303.397186279297
"Matam",2018,319.705413818359
"Matam",2019,335.083068847656
"Matam",2020,523.926574707031
"Matam",2021,641.553344726562
"Matam",2022,813.117248535156
"Matam",2023,1344.09118652344
"Matam",2024,1756.95227050781
"Saint-Louis",2012,1295.80065917969
"Saint-Louis",2013,1286.49890136719
"Saint-Louis",2014,1297.46520996094
"Saint-Louis",2015,1288.65612792969
"Saint-Louis",2016,1312.77587890625
"Saint-Louis",2017,1705.53991699219
