"NAME_1","date","ntl_mean"
"Príncipe",2012,2.12817192077637
"Príncipe",2013,1.52972006797791
"Príncipe",2014,11.2160215377808
"Príncipe",2015,31.8450412750244
"Príncipe",2016,22.1553821563721
"Príncipe",2017,32.4267730712891
"Príncipe",2018,40.0525550842285
"Príncipe",2019,18.0492000579834
"Príncipe",2020,14.694411277771
"Príncipe",2021,23.9413890838623
"Príncipe",2022,30.1085891723633
"Príncipe",2023,6.99244928359985
"Príncipe",2024,29.7895030975342
"São Tomé",2012,618.954650878906
"São Tomé",2013,808.551147460938
"São Tomé",2014,1116.16723632812
"São Tomé",2015,1234.34521484375
"São Tomé",2016,1297.60339355469
"São Tomé",2017,1287.08264160156
"São Tomé",2018,1270.11462402344
"São Tomé",2019,1247.63623046875
"São Tomé",2020,1147.26916503906
"São Tomé",2021,1171.34790039062
"São Tomé",2022,1421.2587890625
"São Tomé",2023,1394.52026367188
"São Tomé",2024,1539.88134765625
