"NAME_1","NAME_2","date","ntl_mean"
"Eastern","Kailahun",2012,0
"Eastern","Kailahun",2013,0.507113754749298
"Eastern","Kailahun",2014,15.9828948974609
"Eastern","Kailahun",2015,11.7215394973755
"Eastern","Kailahun",2016,8.75854301452637
"Eastern","Kailahun",2017,8.22580814361572
"Eastern","Kailahun",2018,30.4526042938232
"Eastern","Kailahun",2019,34.3531112670898
"Eastern","Kailahun",2020,23.0989208221436
"Eastern","Kailahun",2021,27.7505531311035
"Eastern","Kailahun",2022,46.2800598144531
"Eastern","Kailahun",2023,33.1100959777832
"Eastern","Kailahun",2024,26.1100368499756
"Eastern","Kenema",2012,66.2562713623047
"Eastern","Kenema",2013,62.727123260498
"Eastern","Kenema",2014,84.5470504760742
"Eastern","Kenema",2015,86.2712478637695
"Eastern","Kenema",2016,98.903923034668
"Eastern","Kenema",2017,80.5939636230469
"Eastern","Kenema",2018,57.7264862060547
"Eastern","Kenema",2019,47.4231147766113
"Eastern","Kenema",2020,64.7970733642578
"Eastern","Kenema",2021,46.053783416748
"Eastern","Kenema",2022,189.600296020508
"Eastern","Kenema",2023,237.058135986328
"Eastern","Kenema",2024,217.91618347168
"Eastern","Kono",2012,189.915466308594
"Eastern","Kono",2013,331.740386962891
"Eastern","Kono",2014,363.795227050781
"Eastern","Kono",2015,337.082275390625
"Eastern","Kono",2016,278.716339111328
"Eastern","Kono",2017,225.413375854492
"Eastern","Kono",2018,189.025451660156
"Eastern","Kono",2019,184.105697631836
"Eastern","Kono",2020,160.983322143555
"Eastern","Kono",2021,179.747329711914
"Eastern","Kono",2022,272.998229980469
"Eastern","Kono",2023,352.382019042969
"Eastern","Kono",2024,370.491119384766
"Northern","Bombali",2012,51.0831985473633
"Northern","Bombali",2013,90.9516754150391
"Northern","Bombali",2014,192.748580932617
"Northern","Bombali",2015,164.70475769043
"Northern","Bombali",2016,167.871704101562
"Northern","Bombali",2017,131.006439208984
"Northern","Bombali",2018,134.623840332031
"Northern","Bombali",2019,139.049621582031
"Northern","Bombali",2020,149.208084106445
"Northern","Bombali",2021,164.483963012695
"Northern","Bombali",2022,230.044052124023
"Northern","Bombali",2023,307.900207519531
"Northern","Bombali",2024,327.349243164062
"Northern","Kambia",2012,2.74921274185181
"Northern","Kambia",2013,0
"Northern","Kambia",2014,9.66170787811279
"Northern","Kambia",2015,8.69947052001953
"Northern","Kambia",2016,12.868914604187
"Northern","Kambia",2017,8.72676181793213
"Northern","Kambia",2018,1.00773012638092
"Northern","Kambia",2019,2.31009125709534
"Northern","Kambia",2020,2.22967767715454
"Northern","Kambia",2021,1.94959497451782
